"HolderAddress","Balance","PendingBalanceUpdate"
"0xeb0aacd6189b417cd80c108d0bdf96981842b05f","91.35368","No"
"0xeb652ba53accb1b20fc3364cf923f5f32679d08f","246.566094997","No"
"0xebc5a5fd5307b1acfea11b9627e18f2dbae2645a","177.132828462","No"
"0xebeefd2156204cdb484a549dc3fc93643a5904b8","1206.134228237","No"
"0xec335dcf391afd26483e4b82bf042f5975757a8e","5044.399748101","No"
"0xec670ef9f3873ae12ed2f3bf8724f7567494125b","8056.082912585","No"
"0xec87893e9b6d7a661442584ac0e55647c87fcb13","1751.2","No"
"0xecb930e556da9293508d63650feb35ee262948c7","1812.8","No"
"0xecc0c7632ab1ac43878280e3f31673a963ccb994","393.512374589","No"
"0xecdf967a3b0f8cd2803b71a8218dc0656213f365","953.302860104","No"
"0xed298ba2aa6964f36a7f38424b0baa47d8efa216","3212","No"
"0xed80b37591b54a7bdd7a2495216f19c09eb733dc","5040.281640322","No"
"0xedcade7fecb227653e355b7702363c14df1707eb","3777.929104457","No"
"0xede33736dc06d8200dce3a31e741c956beca3016","1872.706223928","No"
"0xee7ea24144a6846dbf8d5393873e32eff5bbacaf","1807.681763639","No"
"0xeec697d4616fe1282bf4cf443b26b420ae0e4483","545.6","No"
"0xef6fcbd3f17a98a1f52a5b0c57fccc03eb9bd1f6","800.385330227","No"
"0xef97d3a50b8ab2612d5a3b64bbe00eace23053b3","1320","No"
"0xefad9b6361ab2bd8c132152b1c6c95906a04ae8d","795.36248","No"
"0xefcfe23fb4407ab55107270eae1a04d35cc10e89","290.139293504","No"
"0xeff0f3df7713eeed073a6abaecb5577e6392d1e2","492.129377152","No"
"0xf016294235bea1e33baf8e08c8323189114111cd","1086.52090289","No"
"0xf03e6e28fa6fa364dd2af1919c6ea425bb136586","704","No"
"0xf045eccbf24060671f4793826666c81c6af1f269","1132.847107891","No"
"0xf054efac16f14eae3bbf2b799b9dc5e8a4001cf8","377.290795376","No"
"0xf0771f5345ab5b97ee10ec58a42429a9b0252737","325.495831372","No"
"0xf088fbf7b26a9a61fe3e5f247bc3e61629af1a17","166.421156343","No"
"0xf08d882ae658fbfcb6cb88b822182c3e05940aed","27002.549375649","No"
"0xf093daf9a7784fab3704a5bd7ff5ec31a8129316","336.608003179","No"
"0xf0b94e4156366e301455f2fb6a081e4ccb6b43b5","341.37153172","No"
"0xf0bc94c6b7038119222b07e0c42f93dea0f6afd6","156.515336912","No"
"0xf0cbbb16104413d343a817a68b9b3cae89b2f212","938.309036572","No"
"0xf0eb0141077569c98f0ed834b2bb11b6f77af018","668.20820036","No"
"0xf1792aedb86c723afa70119a5e58d42a5b5b1fcf","5922.09801771","No"
"0xf1dd251a9e8774db8a38a13df6595819d7426210","141.510013238","No"
"0xf1f949457f428ff5440d1b4d1fa7551b7afcd8ff","1100","No"
"0xf2d64ee3531544d5dd4aa778e05aad0b84c152c4","450.865013554","No"
"0xf2da7f3cd4c57c9da50c7f3b1e3e84439fc74878","101039.84","No"
"0xf2e203c0c60f86ba6f286c6b6fc543605668ec84","1635.792581302","No"
"0xf301fd60b570432e933e8c2a6f28fd2b8d494566","1177.44","No"
"0xf30dcc3c67f8a70180a6f4fd700a2d831d900454","5560.928411212","No"
"0xf3a2319eb7ba310721ba3c9400e402ef4ed65ed4","3703.057695702","No"
"0xf436eee4cbb38acc8a0dcc831fb44181908f4f54","24.7009928","No"
"0xf4a79cdbb1cfc37cbfda4a01ff19b30e513677dc","386.767953332","No"
"0xf4be1a2b28758307674493749490ccfeade21edb","668.8","No"
"0xf53b9f694aaaa83e6e6f3a1e585a2888ffade112","1760","No"
"0xf56bf73bc19ce1a46812f27a5deb2057c4f6a1bc","191","No"
"0xf5bb4cb39bce7b9f954470853664e340c016b500","704","No"
"0xf5f0d5cd5b0ff5a496e0a9cf027def894b9afad2","575.348756998","No"
"0xf6a3b8dcf4c6f9344f167f8c9132dfd7c997d7a2","2904","No"
"0xf6b751aa7fcab6e517c74c7ab821f1529e7f0ccb","7641.284517728","No"
"0xf6ffa7aad6ae31b10d6ff6aeaa4aea5fcb90fe3a","157.52","No"
"0xf7214807de99b9e8aeef165e166b421dadfd3c0e","1550.56","No"
"0xf781ce872e5fb878fd1d94bd8d2bf7cc0ccf7e0e","3273.488094865","No"
"0xf7ad802a61b02463653b3f220347b080193547d2","774.773592416","No"
"0xf7b8ee74b742390c61d756e9074f2d991fac8d47","1452","No"
"0xf7c481160a180ec31c6717ea6df4038e79be9ae9","171.155201609","No"
"0xf7eb3f07e197e9f2d4cac09835ff3845d8077d2d","5047.68","No"
"0xf816e0eb3ac705beda3b79d9d445421b386e70c2","451.851752848","No"
"0xf81ad4681dd7a64790c56c0b64a5b201c1f72af4","311.23048","No"
"0xf85bab2f4fdafef414d4f6a98e7b193900608463","1525.916390755","No"
"0xf8bbdb566fb64a424695447d27f44df81574cd15","1421.427727601","No"
"0xf91647d1e50f223362160796552a26b9c253232c","6973.59570882","No"
"0xf922a942c4a3273f19a0f2e7dbe43e5a002941c6","164.522269652","No"
"0xf95e76f9b2b07af0a36ee60a9524a2a94c0f0c59","176","No"
"0xfa130b502146fbea75244d66a8c2f0b53fe25867","22283.262641113","No"
"0xfa468bba18035dffa82e7f2478beae08f0fadd5a","218.682068443","No"
"0xfa673b9a94318b136d232b539a9e2610692cd0df","880","No"
"0xfab733a25394a4eb2f7028d0180e1fceda26b1a0","2033.033963678","No"
"0xfae563fc6fd7d568a9dfb02e7c48c11eb8481bef","88","No"
"0xfb2463c1cf34d6c15e1ee93eee467ecde010d551","690.8088","No"
"0xfb25b4fe5601fc37a309e0eebf246d1d5d5ce42d","744.601808594","No"
"0xfb6782eb7832277eb544b02101377d896723e08f","4.4","No"
"0xfb8a6510ecc8827ec91a2a06f5012d1c41dee36e","243.76","No"
"0xfbaf6dffa44dc63356db4ac267e62f43294c69e5","368.652863874","No"
"0xfbed4d8fd5defca9b980f0cbaac1c069f37d8de3","616.29532238","No"
"0xfbed7dedf019777954c230ad36b8b7eb2bd845e9","6621.395149783","No"
"0xfc3d3b15dac4ad7287ee0d6d499dd47e17215cd6","1438.118325119","No"
"0xfca4b4419f1904f63b889b30ed106cb5d0358249","440","No"
"0xfd1b907ae509071efd1a21b51c2f23aa8a52cc65","88","No"
"0xfd2502706c53fea5d5fb0be2e76bc74b692bf91a","86.796621291","No"
"0xfd34141a0d051abc3d1ce72c3c3da41eb17a8dd8","397.697122495","No"
"0xfd414270389020d9b0931d6c43fc224d14998047","880","No"
"0xfd4226784c80f979361d15f1bfc16e561e5857a8","119.224334643","No"
"0xfd44016c5fe54f720868f2d18571717132217578","413.6","No"
"0xfdaed9d5ad31868c6553b9f95b75b379e3eaa83a","62.842260573","No"
"0xfdef65982326708e3434b9406aa04e554157ab0c","65.12","No"
"0xfe07099ab441f2266263da4b00ff2e19acb12a1b","2138.67680556","No"
"0xfe51b18e114429ac6fcc18fbba894a446fb6cfd4","531.053846364","No"
"0xfe715c965a2f009a71ef7d4f98ffadc7ad1c78e8","51656","No"
"0xff5ea466c3c52a0fe982f8ef0cbf70c9210a0e41","88","No"
"0xff87c70fc8e6215bf97b42f273a2b256f967dad4","195.719561869","No"
"0xff9967091fc9ef4fd4ad32cad4ed547ca33b0dce","2183.10906715","No"
"0xffa1674af5827a46f81d3e1667d2d242c5c0c8b5","37.319714278","No"
"0xffa21c03ca87321ab497168d79ed9b77b04123b5","4676.187242879","No"
"0xffc2762073e96cf411851a086cea000dcb8544ef","449.68","No"
"0xffdf696a5842cc352ceaf69b626900a695f0efc2","26.729321838","No"
